Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomeVsLevelMedian,PromotionStagnation,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
24,1,693,3,2,1,0,65,3,2,3,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0,0.5,0.8571161048689139,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
39,0,408,2,4,4,0,80,2,2,3,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,1.0,0.852621722846442,0.55,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,0,929,10,3,4,1,55,3,2,4,5396,21703,1,0,12,3,4,0,10,2,2,10,7,0,8,1.0,1.0104868913857679,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
50,1,562,8,2,2,1,50,3,2,3,6796,23452,3,1,14,3,1,1,18,4,3,4,3,1,3,0.2222222222222222,1.2726591760299626,0.25,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
38,0,827,1,4,2,0,33,4,2,4,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,0.9,1.4279026217228465,0.1111111111111111,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,0,608,1,2,3,0,68,3,3,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,1.0,0.742685370741483,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
32,0,1018,3,2,3,0,39,3,3,4,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,0.7,1.11813627254509,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47,0,703,14,4,4,1,42,3,2,1,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,0.35,0.9288389513108615,0.14285714285714285,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
40,0,580,5,4,4,1,48,2,3,1,10475,23772,5,1,21,4,3,1,20,2,3,18,13,1,12,0.9,1.0495991983967936,0.05555555555555555,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
53,0,970,7,3,3,1,59,4,4,3,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,0.15625,0.9170484090627709,0.2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41,0,427,10,4,2,1,73,2,5,4,19141,8861,3,0,15,3,2,3,23,2,2,21,6,12,6,0.9130434782608695,0.995268302828619,0.5714285714285714,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60,0,1179,16,4,1,1,84,3,2,1,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,0.2,1.0121722846441947,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
27,0,294,10,2,4,1,32,3,3,1,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,1.0,0.881062124248497,0.1111111111111111,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41,0,314,1,3,4,1,59,2,5,3,19189,19562,1,0,12,3,2,1,22,3,3,22,7,2,10,1.0,0.997764143094842,0.09090909090909091,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
50,0,316,8,4,4,1,54,3,1,2,3875,9983,7,0,15,3,4,1,4,2,3,2,2,2,2,0.5,1.451310861423221,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
28,1,654,1,2,1,0,67,1,1,2,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7,0.7,0.8299625468164794,0.42857142857142855,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
36,0,427,8,3,1,0,63,4,3,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,0.8,1.1736472945891783,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
38,0,168,1,3,3,0,81,3,3,3,7861,15397,4,1,14,3,4,0,10,4,4,1,0,0,0,0.1,0.7876753507014028,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,0,381,24,3,1,1,49,1,1,3,3708,2104,2,0,14,3,3,0,9,5,3,5,2,1,4,0.5555555555555556,1.3887640449438203,0.2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
47,0,217,3,3,4,0,49,3,4,3,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,0.7857142857142857,0.8524204531385415,0.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,0,501,27,5,3,1,99,3,2,4,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,0.8,0.9932584269662922,0.875,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
29,0,1396,10,3,3,1,99,3,1,3,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,1.0,0.9895131086142323,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
42,1,933,19,3,3,1,57,4,1,3,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,0.2857142857142857,1.0333333333333334,1.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
43,0,775,15,3,4,1,47,2,2,4,6804,23683,3,0,18,3,3,1,7,5,3,2,2,2,2,0.2857142857142857,1.2741573033707865,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34,0,970,8,2,2,0,96,3,2,3,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,0.5,1.150187265917603,0.8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
23,0,650,9,1,2,1,37,3,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,0.8,0.9363295880149812,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
39,0,141,3,3,3,0,44,4,2,2,6389,18767,9,0,15,3,3,1,12,3,1,8,3,3,6,0.6666666666666666,1.196441947565543,0.375,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
56,0,832,9,3,3,1,81,3,4,4,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,0.3333333333333333,0.687322025504519,0.1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
40,0,804,2,1,4,0,86,2,1,4,2342,22929,0,1,20,4,4,0,5,2,2,4,2,2,3,0.8,0.8771535580524344,0.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27,0,975,7,3,4,0,55,2,2,1,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,0.7777777777777778,1.2754681647940076,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,0,1090,10,3,4,1,83,3,1,2,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2,1.0,0.8602996254681647,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
53,0,346,6,3,4,1,86,3,2,4,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,0.10526315789473684,0.45880149812734083,1.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
35,0,1225,2,4,4,0,61,3,2,1,5093,4761,2,0,11,3,1,1,16,2,4,1,0,0,0,0.0625,0.9537453183520599,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,0,430,24,4,1,1,80,3,2,4,5309,21146,1,0,15,3,4,2,10,2,3,10,8,4,7,1.0,0.9941947565543071,0.4,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
38,0,268,2,5,4,1,92,3,1,3,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1,0.16666666666666666,1.144943820224719,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
34,0,167,8,5,2,0,32,3,2,1,5121,4187,3,0,14,3,3,1,7,3,3,0,0,0,0,0.0,0.9589887640449438,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
52,0,621,3,4,3,1,31,2,4,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,1.0,1.0434567289835335,0.029411764705882353,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
33,1,527,1,4,4,1,63,3,1,4,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8,1.0,1.005992509363296,0.7,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
25,0,883,26,1,3,0,32,3,2,4,6180,22807,1,0,23,4,2,0,6,5,2,6,5,1,4,1.0,1.1573033707865168,0.16666666666666666,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
45,0,954,2,2,2,1,46,1,2,3,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,0.8888888888888888,1.2419475655430712,0.375,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
23,0,310,10,1,1,1,79,4,1,3,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,1.0,1.3127340823970037,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
47,1,719,27,2,2,0,77,4,2,3,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,0.625,1.1979400749063671,0.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
34,0,304,2,3,4,1,60,3,2,4,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,1.0,1.1749063670411986,0.16666666666666666,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
55,1,725,2,3,4,1,78,3,5,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,0.20833333333333334,1.0326019134775375,0.2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
36,0,1434,8,4,1,1,76,2,3,1,7587,14229,1,0,15,3,2,0,10,1,3,10,7,0,9,1.0,0.7602204408817635,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
52,0,715,19,4,4,1,41,3,1,4,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,0.8,1.594756554307116,0.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
26,0,575,1,2,1,0,71,1,1,4,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,0.4,1.6344569288389512,1.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,0,657,27,3,2,0,66,3,2,3,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,0.7272727272727273,0.8117977528089888,0.125,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
26,1,1146,8,3,4,1,38,2,2,1,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,0.6666666666666666,0.9973782771535581,0.25,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
34,0,182,1,4,2,0,72,4,1,4,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,0.4,1.2284644194756553,0.25,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
54,0,376,19,4,4,0,95,3,2,1,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4,0.5555555555555556,1.0271535580524345,0.2,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27,0,829,8,1,3,1,84,3,2,4,4342,24008,0,0,19,3,2,1,5,3,3,4,2,1,1,0.8,0.8131086142322097,0.25,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
37,0,571,10,1,4,0,82,3,1,1,2782,19905,0,1,13,3,2,2,6,3,2,5,3,4,3,0.8333333333333334,1.0419475655430712,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,0,240,2,4,1,0,75,4,2,1,5980,26085,6,1,12,3,4,0,17,2,3,15,7,4,12,0.8823529411764706,1.1198501872659177,0.26666666666666666,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,0,121,2,4,3,0,86,2,1,1,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,1.0,1.6408239700374532,0.16666666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
35,0,384,8,4,1,0,72,3,1,4,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,1.0,0.9632958801498127,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
30,0,921,1,3,4,1,38,1,1,3,3833,24375,3,0,21,4,3,2,7,2,3,2,2,0,2,0.2857142857142857,1.4355805243445694,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40,0,791,2,2,3,0,38,4,2,2,4244,9931,1,0,24,4,4,1,8,2,3,8,7,3,7,1.0,0.7947565543071161,0.375,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34,0,1111,8,2,3,0,93,3,2,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,0.5,1.2172284644194757,0.3333333333333333,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42,0,570,8,3,2,1,66,3,5,4,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,1.0,0.9582986688851913,0.5833333333333334,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,1,1243,6,3,3,1,63,4,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,0.0,0.599625468164794,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
24,0,1092,9,3,3,1,60,2,1,2,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0,1.0,1.0089887640449438,0.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52,0,1325,11,4,4,0,82,3,2,3,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4,0.5555555555555556,0.5897003745318352,0.2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
50,0,691,2,3,3,1,64,3,4,3,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,0.13333333333333333,1.0919276959267055,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
29,1,805,1,2,2,0,36,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,1.0,0.8685393258426967,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
33,0,213,7,3,3,1,49,3,3,3,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,0.9285714285714286,1.171442885771543,0.23076923076923078,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
33,1,118,16,3,1,0,69,3,2,1,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,0.5,0.997003745318352,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
47,0,202,2,2,3,0,33,3,4,4,16752,12982,1,1,11,3,3,1,26,3,2,26,14,3,0,1.0,1.037018695060047,0.11538461538461539,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
36,0,676,1,3,3,0,35,3,2,2,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,0.9,0.9790262172284644,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
29,0,1252,23,2,3,1,81,4,1,3,2700,23779,1,0,24,4,3,1,10,3,3,10,7,0,7,1.0,1.0112359550561798,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
58,1,286,2,4,4,1,31,3,5,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,0.775,1.0007279534109816,0.41935483870967744,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,0,1258,1,4,4,0,40,4,1,3,2506,13301,3,0,13,3,3,0,7,0,3,2,2,2,2,0.2857142857142857,0.9385767790262173,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
42,0,932,1,2,4,0,43,2,2,4,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,0.5,1.1352059925093634,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
28,1,890,2,4,3,1,46,3,1,3,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1,0.4,1.6411985018726591,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
36,0,1041,13,3,3,1,36,3,1,2,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,0.625,0.802621722846442,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,0,859,4,3,3,0,98,2,2,3,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,1.0,1.1539325842696628,0.42857142857142855,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40,0,720,16,4,1,1,51,2,2,3,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,0.1,0.9539325842696629,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,0,946,2,3,3,0,52,2,2,4,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,0.0,1.2878277153558053,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
45,0,252,2,3,2,0,95,2,1,3,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,1.0,0.851685393258427,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
42,0,933,29,3,2,1,98,3,2,2,4434,11806,1,0,13,3,4,1,10,3,2,9,8,7,8,0.9,0.8303370786516854,0.7777777777777778,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38,0,471,12,3,1,1,45,2,2,1,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,0.3076923076923077,1.1775280898876404,0.25,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,0,702,16,4,3,0,100,2,1,4,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,0.8333333333333334,0.9561797752808989,0.2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49,1,1184,11,3,3,0,43,3,3,4,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,1.0,0.7669338677354709,0.7777777777777778,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
55,1,436,2,1,3,1,37,3,2,4,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,0.75,0.9662921348314607,0.7777777777777778,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
43,0,589,14,2,2,1,94,3,4,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0,0.18181818181818182,1.0622136932029218,0.25,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
27,0,269,5,1,3,1,42,2,3,4,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,1.0,1.2833667334669339,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
35,0,950,7,3,3,1,59,3,3,3,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6,0.47058823529411764,1.0241482965931863,0.125,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
28,0,760,2,4,2,0,81,3,2,2,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5,1.0,0.8949438202247191,0.875,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,0,829,3,2,3,1,88,3,1,4,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,0.75,1.399625468164794,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
26,1,887,5,2,3,0,88,2,1,3,2366,20898,1,1,14,3,1,1,8,2,3,8,7,1,7,1.0,0.8861423220973783,0.125,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,0,443,3,3,4,1,50,3,1,4,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0,0.0,0.6389513108614232,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
51,0,1318,26,4,1,0,66,3,4,3,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,0.6896551724137931,1.0094713383682061,0.2,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
44,0,625,4,3,4,1,50,3,2,2,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3,0.5,1.1110486891385767,0.4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25,0,180,2,1,1,1,65,4,1,1,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,0.6666666666666666,1.2823970037453183,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
